name,latitude,longitude,country_code,country_name,osm_id,osm_type,data_source
Psi Park,51.7510966,19.5460707,PL,Poland,1106589319,way,OpenStreetMap
Psi Park,52.9988127,16.9302584,PL,Poland,1314355258,way,OpenStreetMap
Psi Park,50.1469564,19.4138641,PL,Poland,1382663523,way,OpenStreetMap
Psi Park,50.0264038,21.0094856,PL,Poland,1454278139,way,OpenStreetMap
Psi Park,52.2472907,20.8983463,PL,Poland,10604259082,node,OpenStreetMap
Psi Raj,52.3893339,20.9280839,PL,Poland,620053087,way,OpenStreetMap
Psi park,52.8747565,20.6081482,PL,Poland,1340344690,way,OpenStreetMap
Psi park w Wejherowie,54.6117077,18.2341239,PL,Poland,1499822763,way,OpenStreetMap
Psi plac zabaw,51.0833851,16.9767103,PL,Poland,628666450,way,OpenStreetMap
Psi plac zabaw,53.2600172,19.4092831,PL,Poland,977365846,way,OpenStreetMap
Psi plac zabaw,51.0517152,21.0672087,PL,Poland,1373138482,way,OpenStreetMap
Psi uśmiech,52.5408913,19.7563714,PL,Poland,654298810,way,OpenStreetMap
Psi wybieg,50.245608,19.0414143,PL,Poland,1017188704,way,OpenStreetMap
Psi wybieg,50.2455187,19.0418604,PL,Poland,1017188705,way,OpenStreetMap
Psia Baza Zachód,50.6682364,18.6599727,PL,Poland,948446793,way,OpenStreetMap
Psia Dolina,53.4575434,18.7297032,PL,Poland,1132532886,way,OpenStreetMap
Psia Polana,53.4426073,14.5359217,PL,Poland,455699962,way,OpenStreetMap
Psia Polana,53.7450225,20.4988154,PL,Poland,529270904,way,OpenStreetMap
Psia Łączka,53.1267005,23.108783,PL,Poland,950018727,way,OpenStreetMap
Psiaczkownia,50.308514,19.098604,PL,Poland,757918432,way,OpenStreetMap
Psiowa Podstawowa Szkolenie psów,49.9908357,20.0633045,PL,Poland,1389080329,way,OpenStreetMap
Psistanek,50.0887184,18.5219941,PL,Poland,808455741,way,OpenStreetMap
Psistanek Północ,50.8388705,19.1396732,PL,Poland,568300804,way,OpenStreetMap
Psyjaźń,52.3392728,20.9298871,PL,Poland,9905539002,node,OpenStreetMap
Pupil Park,53.9701989,18.5146279,PL,Poland,1135631616,way,OpenStreetMap
Pupiland Park,52.1976967,18.6317147,PL,Poland,9890844339,node,OpenStreetMap
Rexarium,50.3036399,19.0738301,PL,Poland,757974955,way,OpenStreetMap
Straż Ochrony Kolei Przemyśl - Gniazdo psów służbowych,49.7839538,22.7854787,PL,Poland,241958962,way,OpenStreetMap
Strefa psa,51.2844677,22.569127,PL,Poland,1222039156,way,OpenStreetMap
Strefa rekreacyjna,51.984573,21.2205882,PL,Poland,1206590738,way,OpenStreetMap
Strefa wolnego wybiegu,51.9844138,21.2206953,PL,Poland,1211232555,way,OpenStreetMap
Szkolenie psów,52.3529439,16.9070759,PL,Poland,10969806340,node,OpenStreetMap
"Szkolenie psów ""Nad Rudą"" Żory",50.056219,18.697376,PL,Poland,1368689692,way,OpenStreetMap
Szoła Psiej Tresury PsieEgo,49.9049802,19.3675085,PL,Poland,572270225,way,OpenStreetMap
Toaleta dla zwierząt,50.0834822,18.1977177,PL,Poland,1030976387,way,OpenStreetMap
Wybieg Majowe,53.3771701,14.6689944,PL,Poland,919313880,way,OpenStreetMap
Wybieg dla psów,50.0867346,18.2123829,PL,Poland,187940215,way,OpenStreetMap
Wybieg dla psów,53.5439225,14.5513321,PL,Poland,992156360,way,OpenStreetMap
Wybieg dla psów,50.3089253,18.6710209,PL,Poland,1156527976,way,OpenStreetMap
Wybieg dla psów,50.0858317,18.2100298,PL,Poland,1157753624,way,OpenStreetMap
Wybieg dla psów,53.3586899,17.041371,PL,Poland,1183926871,way,OpenStreetMap
Wybieg dla psów,52.4662567,16.658916,PL,Poland,1242290767,way,OpenStreetMap
Wybieg dla psów,50.3853955,18.8957251,PL,Poland,1244535381,way,OpenStreetMap
Wybieg dla psów,50.3017776,18.9434787,PL,Poland,1348373555,way,OpenStreetMap
Wybieg dla psów,52.4487837,16.8892046,PL,Poland,13526930301,node,OpenStreetMap
Wybieg dla psów (za Lodowiskiem),53.361942,17.0435188,PL,Poland,9736270583,node,OpenStreetMap
Wybieg dla psów - Skórzewo,52.3839569,16.7842261,PL,Poland,1366757294,way,OpenStreetMap
Wybieg dla psów Ustroń Park Kościuszki,49.7172808,18.820712,PL,Poland,9380032505,node,OpenStreetMap
Wybieg dla psów koło górki,50.0295069,19.916849,PL,Poland,1493119409,way,OpenStreetMap
Wzgórze,53.830174,20.309523,PL,Poland,316266912,way,OpenStreetMap
plac zabaw dla czworonogów,50.3181108,18.6883513,PL,Poland,758507122,way,OpenStreetMap
poligon treningowy dla psów ratowniczych,54.3358801,18.573976,PL,Poland,610686670,way,OpenStreetMap
psia toaleta,50.7820342,16.0327325,PL,Poland,3693644471,node,OpenStreetMap
wybieg dla psów,51.5976799,18.7539647,PL,Poland,761548498,way,OpenStreetMap
wybieg dla psów policyjnych,51.2413168,22.6306349,PL,Poland,642326204,way,OpenStreetMap
Łączka Merdających Ogonów,54.551438,18.5363856,PL,Poland,572456806,way,OpenStreetMap
Altos Pinhos,40.6223403,-6.8493859,PT,Portugal,1098064419,way,OpenStreetMap
Apado,40.8463395,-8.613893,PT,Portugal,438984153,way,OpenStreetMap
Associação Faialense dos Amigos dos Animais,38.5287024,-28.6474876,PT,Portugal,1243843392,way,OpenStreetMap
Big o Rafeiro,41.2831492,-7.6692303,PT,Portugal,1389960938,way,OpenStreetMap
Canil de São Francisco de Assis,37.1262052,-8.0522986,PT,Portugal,656413164,way,OpenStreetMap
Centro de Recolha Oficial de Animais,38.5287257,-28.6470225,PT,Portugal,691700187,way,OpenStreetMap
Dog Park 1003183807,38.7901091,-9.2071707,PT,Portugal,1003183807,way,OpenStreetMap
Dog Park 1011346010,38.7795553,-9.1561101,PT,Portugal,1011346010,way,OpenStreetMap
Dog Park 1011346015,38.7459028,-9.1910939,PT,Portugal,1011346015,way,OpenStreetMap
Dog Park 1049136075,38.7137643,-9.2356457,PT,Portugal,1049136075,way,OpenStreetMap
Dog Park 1049349055,38.7992202,-9.1768429,PT,Portugal,1049349055,way,OpenStreetMap
Dog Park 1078275458,38.7439191,-9.2243148,PT,Portugal,1078275458,way,OpenStreetMap
Dog Park 11036448089,38.6989598,-9.2336705,PT,Portugal,11036448089,node,OpenStreetMap
Dog Park 1125076533,38.7668924,-9.3182508,PT,Portugal,1125076533,way,OpenStreetMap
Dog Park 1134543260,38.7205507,-9.2284831,PT,Portugal,1134543260,way,OpenStreetMap
Dog Park 1151276666,38.0663396,-8.7895563,PT,Portugal,1151276666,way,OpenStreetMap
Dog Park 1167108077,40.9567703,-8.6545601,PT,Portugal,1167108077,way,OpenStreetMap
Dog Park 1181144850,38.7819346,-9.1013199,PT,Portugal,1181144850,way,OpenStreetMap
Dog Park 1181852459,40.3534202,-7.8537292,PT,Portugal,1181852459,way,OpenStreetMap
Dog Park 1192696118,38.5578032,-9.0924767,PT,Portugal,1192696118,way,OpenStreetMap
Dog Park 1194846975,38.6499698,-9.0675205,PT,Portugal,1194846975,way,OpenStreetMap
Dog Park 11954016475,40.1588465,-8.8584354,PT,Portugal,11954016475,node,OpenStreetMap
Dog Park 12000428249,38.729698,-9.1658727,PT,Portugal,12000428249,node,OpenStreetMap
Dog Park 12091688753,38.6842609,-9.3206587,PT,Portugal,12091688753,node,OpenStreetMap
Dog Park 1215194186,38.7681467,-9.190996,PT,Portugal,1215194186,way,OpenStreetMap
Dog Park 1222295514,38.7886149,-9.1883779,PT,Portugal,1222295514,way,OpenStreetMap
Dog Park 12271105059,38.7820599,-9.1623516,PT,Portugal,12271105059,node,OpenStreetMap
Dog Park 12465406237,41.2668863,-8.616205,PT,Portugal,12465406237,node,OpenStreetMap
Dog Park 1248787722,38.6564498,-9.0472454,PT,Portugal,1248787722,way,OpenStreetMap
Dog Park 1257421659,41.5296,-8.7762805,PT,Portugal,1257421659,way,OpenStreetMap
Dog Park 1278557794,33.0662047,-16.3353902,PT,Portugal,1278557794,way,OpenStreetMap
Dog Park 12858688472,38.8127051,-9.1578864,PT,Portugal,12858688472,node,OpenStreetMap
Dog Park 1289277497,38.7555643,-9.2588429,PT,Portugal,1289277497,way,OpenStreetMap
Dog Park 1291803561,41.1292021,-8.6075603,PT,Portugal,1291803561,way,OpenStreetMap
Dog Park 1293681023,39.3543134,-9.3635237,PT,Portugal,1293681023,way,OpenStreetMap
Dog Park 1309880110,38.6967873,-9.1957697,PT,Portugal,1309880110,way,OpenStreetMap
Dog Park 1311261950,41.2144955,-8.5100401,PT,Portugal,1311261950,way,OpenStreetMap
Dog Park 1317471763,38.7524156,-9.1776804,PT,Portugal,1317471763,way,OpenStreetMap
Dog Park 1320026041,38.8079184,-9.3512384,PT,Portugal,1320026041,way,OpenStreetMap
Dog Park 1320026042,38.8078681,-9.3514797,PT,Portugal,1320026042,way,OpenStreetMap
Dog Park 1326262932,38.7652695,-9.1795227,PT,Portugal,1326262932,way,OpenStreetMap
Dog Park 1328209822,40.6069986,-8.6746896,PT,Portugal,1328209822,way,OpenStreetMap
Dog Park 13287417916,37.0261621,-7.8379205,PT,Portugal,13287417916,node,OpenStreetMap
Dog Park 13340452914,37.1537707,-7.8761185,PT,Portugal,13340452914,node,OpenStreetMap
Dog Park 1336443861,38.721433,-9.15618,PT,Portugal,1336443861,way,OpenStreetMap
Dog Park 1346208076,38.7263243,-9.2417226,PT,Portugal,1346208076,way,OpenStreetMap
Dog Park 13475143973,40.8875997,-8.4867645,PT,Portugal,13475143973,node,OpenStreetMap
Dog Park 1348474655,39.0835735,-9.2632465,PT,Portugal,1348474655,way,OpenStreetMap
Dog Park 1358228770,41.5224219,-8.6235472,PT,Portugal,1358228770,way,OpenStreetMap
Dog Park 1363865669,38.8359794,-9.1578025,PT,Portugal,1363865669,way,OpenStreetMap
Dog Park 1370970537,38.703143,-9.197857,PT,Portugal,1370970537,way,OpenStreetMap
Dog Park 1373225475,38.7486184,-9.1346418,PT,Portugal,1373225475,way,OpenStreetMap
Dog Park 1376559648,41.2284766,-8.6260821,PT,Portugal,1376559648,way,OpenStreetMap
Dog Park 1389858980,41.2736284,-8.3790326,PT,Portugal,1389858980,way,OpenStreetMap
Dog Park 1395062733,38.6096108,-9.1899287,PT,Portugal,1395062733,way,OpenStreetMap
Dog Park 1395146636,38.7758472,-9.3417108,PT,Portugal,1395146636,way,OpenStreetMap
Dog Park 1412304575,38.8013476,-9.1320277,PT,Portugal,1412304575,way,OpenStreetMap
Dog Park 1420486799,41.5429001,-8.4056059,PT,Portugal,1420486799,way,OpenStreetMap
Dog Park 1427390107,38.7634695,-9.2792047,PT,Portugal,1427390107,way,OpenStreetMap
Dog Park 1429576163,40.9233457,-8.5663231,PT,Portugal,1429576163,way,OpenStreetMap
Dog Park 1451470998,38.9217956,-9.2940242,PT,Portugal,1451470998,way,OpenStreetMap
Dog Park 1455310969,41.2393309,-8.5280286,PT,Portugal,1455310969,way,OpenStreetMap
Dog Park 1455843857,41.5400096,-8.4227288,PT,Portugal,1455843857,way,OpenStreetMap
Dog Park 1456908396,37.0189322,-7.9196517,PT,Portugal,1456908396,way,OpenStreetMap
Dog Park 1465007155,38.613183,-9.1000818,PT,Portugal,1465007155,way,OpenStreetMap
Dog Park 1466136814,38.7344421,-9.2139499,PT,Portugal,1466136814,way,OpenStreetMap
Dog Park 1467992925,38.9313604,-9.2001553,PT,Portugal,1467992925,way,OpenStreetMap
Dog Park 1493299845,41.1979341,-8.6182413,PT,Portugal,1493299845,way,OpenStreetMap
Dog Park 1493444020,38.7034435,-9.2008372,PT,Portugal,1493444020,way,OpenStreetMap
Dog Park 159837508,38.6209698,-9.1129104,PT,Portugal,159837508,way,OpenStreetMap
Dog Park 261531225,38.7945649,-9.3460041,PT,Portugal,261531225,way,OpenStreetMap
Dog Park 271888431,38.7184622,-9.2587207,PT,Portugal,271888431,way,OpenStreetMap
Dog Park 285888779,41.2391228,-8.6630299,PT,Portugal,285888779,way,OpenStreetMap
Dog Park 465854225,38.7496506,-9.302198,PT,Portugal,465854225,way,OpenStreetMap
Dog Park 466427077,38.7043221,-9.4321307,PT,Portugal,466427077,way,OpenStreetMap
Dog Park 469441631,38.732468,-9.4134643,PT,Portugal,469441631,way,OpenStreetMap
Dog Park 4706636065,38.7140818,-9.1557204,PT,Portugal,4706636065,node,OpenStreetMap
Dog Park 486816744,41.1234563,-8.6116845,PT,Portugal,486816744,way,OpenStreetMap
Dog Park 491708211,38.7042387,-9.2275753,PT,Portugal,491708211,way,OpenStreetMap
Dog Park 498862810,38.701142,-9.2388076,PT,Portugal,498862810,way,OpenStreetMap
Dog Park 540076284,39.7347694,-8.7973026,PT,Portugal,540076284,way,OpenStreetMap
Dog Park 544783901,41.2092933,-8.6141326,PT,Portugal,544783901,way,OpenStreetMap
Dog Park 549951388,37.0724808,-8.1038698,PT,Portugal,549951388,way,OpenStreetMap
Dog Park 560536984,38.6663554,-9.1645916,PT,Portugal,560536984,way,OpenStreetMap
Dog Park 577808580,38.6494548,-9.2375438,PT,Portugal,577808580,way,OpenStreetMap
Dog Park 629913081,38.7727863,-9.2261051,PT,Portugal,629913081,way,OpenStreetMap
Dog Park 630201599,38.7731372,-9.2253874,PT,Portugal,630201599,way,OpenStreetMap
Dog Park 655788510,37.0279532,-7.9451148,PT,Portugal,655788510,way,OpenStreetMap
Dog Park 6621519266,38.6769678,-9.1565569,PT,Portugal,6621519266,node,OpenStreetMap
Dog Park 666516142,37.057353,-7.8656825,PT,Portugal,666516142,way,OpenStreetMap
Dog Park 673205191,38.6875606,-9.3155725,PT,Portugal,673205191,way,OpenStreetMap
Dog Park 681333808,38.7146738,-9.1696374,PT,Portugal,681333808,way,OpenStreetMap
Dog Park 681914783,38.7676058,-9.1693461,PT,Portugal,681914783,way,OpenStreetMap
Dog Park 731755643,38.7556427,-9.2787227,PT,Portugal,731755643,way,OpenStreetMap
Dog Park 731755644,38.7530244,-9.2807156,PT,Portugal,731755644,way,OpenStreetMap
Dog Park 733089044,38.7498381,-9.2861068,PT,Portugal,733089044,way,OpenStreetMap
Dog Park 7467980227,38.3841638,-7.3392573,PT,Portugal,7467980227,node,OpenStreetMap
Dog Park 749028213,38.7566881,-9.2763973,PT,Portugal,749028213,way,OpenStreetMap
Dog Park 765503593,38.7550252,-9.2877082,PT,Portugal,765503593,way,OpenStreetMap
Dog Park 767956149,38.7548671,-9.2832863,PT,Portugal,767956149,way,OpenStreetMap
Dog Park 781575852,38.6950553,-9.2196479,PT,Portugal,781575852,way,OpenStreetMap
Dog Park 790617980,39.4106725,-9.1254306,PT,Portugal,790617980,way,OpenStreetMap
Dog Park 822638778,40.6377431,-8.6426672,PT,Portugal,822638778,way,OpenStreetMap
Dog Park 886356963,38.7485769,-9.1348216,PT,Portugal,886356963,way,OpenStreetMap
Dog Park 9196847290,38.7378041,-9.1630725,PT,Portugal,9196847290,node,OpenStreetMap
Dog Park 925576450,41.552539,-8.3996698,PT,Portugal,925576450,way,OpenStreetMap
Dog Park 934763775,38.736931,-9.2243319,PT,Portugal,934763775,way,OpenStreetMap
Dog Park 943536795,38.7209868,-7.983695,PT,Portugal,943536795,way,OpenStreetMap
Dog Park 9577623515,38.7100496,-9.2001663,PT,Portugal,9577623515,node,OpenStreetMap
Dog Park 961319996,38.8566266,-9.1313619,PT,Portugal,961319996,way,OpenStreetMap
Dog Park 974844847,38.661211,-9.0552254,PT,Portugal,974844847,way,OpenStreetMap
Dog Park 986086406,38.7479271,-9.1907856,PT,Portugal,986086406,way,OpenStreetMap
Dog toilets,41.8113043,-8.8605778,PT,Portugal,5155430281,node,OpenStreetMap
DogSpa,37.0572277,-7.8657576,PT,Portugal,5992563250,node,OpenStreetMap
Escola de Treino Canina,41.5422179,-8.4535976,PT,Portugal,1234664182,node,OpenStreetMap
Lote Limoeiro,37.6042085,-8.693329,PT,Portugal,949410266,way,OpenStreetMap
Malte e Maria Venteira Dog Park,38.7614581,-9.2439469,PT,Portugal,1213900797,way,OpenStreetMap
Narú - treino canino,41.9311983,-8.7506548,PT,Portugal,3572508893,node,OpenStreetMap
Oeste Dog Camp,39.4220586,-9.1490713,PT,Portugal,427036733,way,OpenStreetMap
Parque Canino,39.8167562,-7.506479,PT,Portugal,1076863643,way,OpenStreetMap
Parque Canino,38.8396735,-9.1584853,PT,Portugal,1358345989,way,OpenStreetMap
Parque Canino,38.7585714,-9.2177777,PT,Portugal,1499864025,way,OpenStreetMap
Parque Canino,32.6366933,-16.9362931,PT,Portugal,13567315278,node,OpenStreetMap
Parque Canino AnimaCão,38.7127593,-9.1313801,PT,Portugal,9330875048,node,OpenStreetMap
Parque Canino Botto Machado,38.7159707,-9.1242505,PT,Portugal,956401127,way,OpenStreetMap
Parque Canino Fernando Pessa,38.7435342,-9.1374964,PT,Portugal,956401587,way,OpenStreetMap
Parque Canino Irmã Lúcia,38.7395614,-9.137668,PT,Portugal,956401371,way,OpenStreetMap
Parque Canino Municipal,40.2134526,-8.3950911,PT,Portugal,953123493,way,OpenStreetMap
Parque Canino Norte,38.7813602,-9.0922971,PT,Portugal,1011346017,way,OpenStreetMap
Parque Canino Parada do Alto de São João,38.7286716,-9.1222902,PT,Portugal,956402202,way,OpenStreetMap
Parque Canino Quinta da Formiga,38.7079395,-9.2306142,PT,Portugal,1132102566,way,OpenStreetMap
Parque Canino Sul,38.7545631,-9.0947138,PT,Portugal,1011346008,way,OpenStreetMap
Parque Canino da Chaminé,38.7052415,-8.9508023,PT,Portugal,1120445307,way,OpenStreetMap
Parque Canino da Quinta das Conchas,38.7696526,-9.1524247,PT,Portugal,1011346011,way,OpenStreetMap
Parque Canino da Quinta do Conde,38.5533739,-9.0461039,PT,Portugal,1108918669,way,OpenStreetMap
Parque Canino da Quinta do Jardim,38.7124779,-9.2706967,PT,Portugal,1455947021,way,OpenStreetMap
Parque Canino da Quinta dos Barros,38.7527526,-9.1669382,PT,Portugal,1215196264,way,OpenStreetMap
Parque Canino da Quinta dos Liláses,38.77073,-9.1583792,PT,Portugal,1011346009,way,OpenStreetMap
Parque Canino da Rua dos Comendadores,41.2583694,-8.668909,PT,Portugal,1206715394,way,OpenStreetMap
Parque Canino da Serra das Brancas,38.7691288,-9.2462221,PT,Portugal,1060238234,way,OpenStreetMap
Parque Canino de Belém,38.6961962,-9.2098857,PT,Portugal,956400492,way,OpenStreetMap
Parque Canino de Lordelo,41.3085265,-7.7560422,PT,Portugal,817647809,way,OpenStreetMap
Parque Canino de Ouressa,38.797441,-9.3568045,PT,Portugal,1494453181,way,OpenStreetMap
Parque Canino de Tercena,38.7434791,-9.2784997,PT,Portugal,1016970443,way,OpenStreetMap
Parque Canino de Águas Santas,41.1983637,-8.5713603,PT,Portugal,1469551086,way,OpenStreetMap
Parque Canino do Bairro da Madre de Deus,38.7324307,-9.115953,PT,Portugal,1011346013,way,OpenStreetMap
Parque Canino do Covelo,41.1689242,-8.6055953,PT,Portugal,1503193377,way,OpenStreetMap
Parque Canino do Jardim da Ajuda,32.6381382,-16.9433594,PT,Portugal,1177856219,way,OpenStreetMap
Parque Canino do Jardim do Arco do Cego,38.7361566,-9.1427944,PT,Portugal,1011346016,way,OpenStreetMap
Parque Canino do Jardim do Campo Grande,38.7552023,-9.1526676,PT,Portugal,301678719,way,OpenStreetMap
Parque Canino do Jardim dos Aromas,38.7428607,-9.2098061,PT,Portugal,1346409154,way,OpenStreetMap
Parque Canino do Linhó,38.7697887,-9.3826503,PT,Portugal,1413147824,way,OpenStreetMap
Parque Canino do Parque Florestal de Monsanto,38.7210058,-9.1908035,PT,Portugal,1011346018,way,OpenStreetMap
Parque Canino do Parque Urbano da Quinta da Granja,38.7514997,-9.1933155,PT,Portugal,1011346014,way,OpenStreetMap
Parque Canino do Parque da Belavista,38.7481426,-9.1244003,PT,Portugal,8738836879,node,OpenStreetMap
Parque Canino do Saldanha,38.7056925,-8.9848611,PT,Portugal,1120441632,way,OpenStreetMap
Parque Canino do Vale do Silêncio,38.7651497,-9.1186023,PT,Portugal,1011346012,way,OpenStreetMap
Parque Focinhos,32.6363097,-16.943025,PT,Portugal,168383572,way,OpenStreetMap
Parque José Correia Serra,38.6508454,-9.1453384,PT,Portugal,6147760265,node,OpenStreetMap
Parque caninio do Jardim das Tílias,38.7092765,-9.2454001,PT,Portugal,733951394,way,OpenStreetMap
Parque canino,38.7068155,-9.2062131,PT,Portugal,1416412637,way,OpenStreetMap
Parque canino Ponte de Moreira,41.2381898,-8.6468117,PT,Portugal,11059934611,node,OpenStreetMap
Parque canino do Rio Pavia,40.663219,-7.9189478,PT,Portugal,622399323,way,OpenStreetMap
Patas & Patas,41.9316383,-8.7514375,PT,Portugal,3572508793,node,OpenStreetMap
Sanitários,39.4086733,-9.1334397,PT,Portugal,4586876982,node,OpenStreetMap
Treino Canino,39.3953745,-9.1379669,PT,Portugal,769621298,way,OpenStreetMap
parque canino de Pedrouços,41.1879697,-8.584661,PT,Portugal,9436569343,node,OpenStreetMap
Primeros Aux. Veterinaria,-25.4337553,-54.6422588,PY,Paraguay,4637784089,node,OpenStreetMap
ATENTIE! Câini ciobanești!,46.9481477,26.3346261,RO,Romania,8327433195,node,OpenStreetMap
Câini talie mare,47.8063667,22.8820702,RO,Romania,1463999277,way,OpenStreetMap
Câini talie medie,47.8064916,22.8820317,RO,Romania,1463999276,way,OpenStreetMap
Câini talie mică,47.8066182,22.8819927,RO,Romania,1463999275,way,OpenStreetMap
Dog Park 1030929834,44.414683,26.180388,RO,Romania,1030929834,way,OpenStreetMap
Dog Park 1063400236,44.9458063,26.0143729,RO,Romania,1063400236,way,OpenStreetMap
Dog Park 1073687080,44.9359667,25.4598637,RO,Romania,1073687080,way,OpenStreetMap
Dog Park 1102304123,47.5233422,22.1304249,RO,Romania,1102304123,way,OpenStreetMap
Dog Park 11171093437,44.3905801,26.1107219,RO,Romania,11171093437,node,OpenStreetMap
Dog Park 11171093537,44.3903996,26.1107268,RO,Romania,11171093537,node,OpenStreetMap
Dog Park 11298994699,44.0011282,28.573577,RO,Romania,11298994699,node,OpenStreetMap
Dog Park 11298994730,44.0034844,28.6160189,RO,Romania,11298994730,node,OpenStreetMap
Dog Park 1156677457,44.4515902,26.1275356,RO,Romania,1156677457,way,OpenStreetMap
Dog Park 1158490899,44.4268885,26.0246599,RO,Romania,1158490899,way,OpenStreetMap
Dog Park 1160555032,45.8732371,22.920629,RO,Romania,1160555032,way,OpenStreetMap
Dog Park 1162004962,45.6434653,25.6359671,RO,Romania,1162004962,way,OpenStreetMap
Dog Park 1171511691,44.4389496,26.1694357,RO,Romania,1171511691,way,OpenStreetMap
Dog Park 1172435830,44.4232832,26.0399066,RO,Romania,1172435830,way,OpenStreetMap
Dog Park 1180201397,46.7856493,23.5952546,RO,Romania,1180201397,way,OpenStreetMap
Dog Park 1193725311,45.7424721,21.2313601,RO,Romania,1193725311,way,OpenStreetMap
Dog Park 1193905515,44.4229474,26.1643828,RO,Romania,1193905515,way,OpenStreetMap
Dog Park 1195037949,45.7896354,24.1323222,RO,Romania,1195037949,way,OpenStreetMap
Dog Park 11958514370,44.4201282,26.0056115,RO,Romania,11958514370,node,OpenStreetMap
Dog Park 1220105296,46.3524486,25.8101453,RO,Romania,1220105296,way,OpenStreetMap
Dog Park 1225467467,46.364255,25.800156,RO,Romania,1225467467,way,OpenStreetMap
Dog Park 1225660404,44.3647672,26.1232308,RO,Romania,1225660404,way,OpenStreetMap
Dog Park 1232875238,46.7747781,23.634491,RO,Romania,1232875238,way,OpenStreetMap
Dog Park 1274527505,45.7389801,21.1961098,RO,Romania,1274527505,way,OpenStreetMap
Dog Park 1280656683,44.4386984,26.0324761,RO,Romania,1280656683,way,OpenStreetMap
Dog Park 1280656684,44.4388146,26.0325859,RO,Romania,1280656684,way,OpenStreetMap
Dog Park 1295725601,45.8090779,24.1471888,RO,Romania,1295725601,way,OpenStreetMap
Dog Park 1300099732,44.4349674,26.0135504,RO,Romania,1300099732,way,OpenStreetMap
Dog Park 1300722841,44.4543516,26.0560894,RO,Romania,1300722841,way,OpenStreetMap
Dog Park 1302801941,44.4381647,26.0914171,RO,Romania,1302801941,way,OpenStreetMap
Dog Park 1305588497,45.7266893,21.2211181,RO,Romania,1305588497,way,OpenStreetMap
Dog Park 1305592629,45.7271399,21.2250758,RO,Romania,1305592629,way,OpenStreetMap
Dog Park 1309355715,44.4211065,26.1695671,RO,Romania,1309355715,way,OpenStreetMap
Dog Park 13108747869,45.809104,24.1470904,RO,Romania,13108747869,node,OpenStreetMap
Dog Park 1313057483,44.4260352,26.0481184,RO,Romania,1313057483,way,OpenStreetMap
Dog Park 1328576204,44.4211956,26.1205177,RO,Romania,1328576204,way,OpenStreetMap
Dog Park 13617965794,44.4122898,26.0929287,RO,Romania,13617965794,node,OpenStreetMap
Dog Park 1363531314,44.4260167,26.1526986,RO,Romania,1363531314,way,OpenStreetMap
Dog Park 1375644781,45.7539502,21.2633515,RO,Romania,1375644781,way,OpenStreetMap
Dog Park 1376858052,45.7360197,21.2054572,RO,Romania,1376858052,way,OpenStreetMap
Dog Park 1395730216,46.171005,21.342694,RO,Romania,1395730216,way,OpenStreetMap
Dog Park 1395730218,46.1691019,21.3539933,RO,Romania,1395730218,way,OpenStreetMap
Dog Park 1395990795,44.4209464,26.1178231,RO,Romania,1395990795,way,OpenStreetMap
Dog Park 1418972135,46.7406152,23.5005404,RO,Romania,1418972135,way,OpenStreetMap
Dog Park 1432516186,44.4120535,26.1126175,RO,Romania,1432516186,way,OpenStreetMap
Dog Park 1443855434,44.4607404,26.0447311,RO,Romania,1443855434,way,OpenStreetMap
Dog Park 1445276012,45.7319774,23.0305671,RO,Romania,1445276012,way,OpenStreetMap
Dog Park 1445276014,45.7613161,22.9105226,RO,Romania,1445276014,way,OpenStreetMap
Dog Park 1456261802,44.4235628,24.3646243,RO,Romania,1456261802,way,OpenStreetMap
Dog Park 1457141778,45.7293062,21.2136775,RO,Romania,1457141778,way,OpenStreetMap
Dog Park 1473856453,44.3860045,26.1305116,RO,Romania,1473856453,way,OpenStreetMap
Dog Park 1485510518,44.4185629,26.0941362,RO,Romania,1485510518,way,OpenStreetMap
Dog Park 1487780600,44.8308122,24.9090655,RO,Romania,1487780600,way,OpenStreetMap
Dog Park 1488669836,44.406395,26.1192248,RO,Romania,1488669836,way,OpenStreetMap
Dog Park 1488669837,44.406601,26.1192281,RO,Romania,1488669837,way,OpenStreetMap
Dog Park 1488669840,44.4074599,26.116335,RO,Romania,1488669840,way,OpenStreetMap
Dog Park 1488669844,44.4102892,26.1059934,RO,Romania,1488669844,way,OpenStreetMap
Dog Park 1511007494,47.1235791,23.8884485,RO,Romania,1511007494,way,OpenStreetMap
Dog Park 153191616,44.4236518,26.1551113,RO,Romania,153191616,way,OpenStreetMap
Dog Park 163951067,44.4650242,26.1347494,RO,Romania,163951067,way,OpenStreetMap
Dog Park 228956651,44.4546909,26.1476227,RO,Romania,228956651,way,OpenStreetMap
Dog Park 235671991,44.4321198,26.1536427,RO,Romania,235671991,way,OpenStreetMap
Dog Park 274447659,44.4819479,26.0758958,RO,Romania,274447659,way,OpenStreetMap
Dog Park 274448991,44.4679629,26.0792437,RO,Romania,274448991,way,OpenStreetMap
Dog Park 274448993,44.4727686,26.0873164,RO,Romania,274448993,way,OpenStreetMap
Dog Park 274448994,44.4680449,26.0858838,RO,Romania,274448994,way,OpenStreetMap
Dog Park 274448996,44.4823785,26.0858491,RO,Romania,274448996,way,OpenStreetMap
Dog Park 276483495,44.409455,26.1094911,RO,Romania,276483495,way,OpenStreetMap
Dog Park 276584007,46.768519,23.631322,RO,Romania,276584007,way,OpenStreetMap
